IMI;TAXAS_MULTAS_OUTROS_IMPOSTOS;FINANCIAMENTO_UNIAO_EUROPEIA;IMPOSTOS_MUNICIPAIS;IUC;TRANSFERENCIAS_ORCAMENTO_ESTADO;ldk;IMT;CODIGO_PERIODO;CODIGOINE;DSC_AUTARQUIA;VENDA_BENS_SERVICOS;DERRAMA_IRC;RECEITAS_TOTAIS;OUTRAS_RECEITAS
971169.95;166098.04;0;1762959.89;198992.15;2423188;T2_1406;353134.39;T2;1406;CARTAXO;4987217.95;73565.36;10845575.36;1672209.52
21894746.06;5803805.82;301959.23;47873885.72;2147745.88;10572358;T2_1105;16709256.4;T2;1105;CASCAIS;6105009.26;1318331.56;79792905.44;14939693.23
125208.02;53035.01;214113.12;222919.71;18855.71;1674637;T2_1007;25820.97;T2;1007;CASTANHEIRA DE PÊRA;181757.39;0;2354048.83;60621.61
3653985.73;484068.57;355265.64;5435029.89;413517.72;8968199;T2_0502;883457.87;T2;0502;CASTELO BRANCO;1745885.93;0;18791391.14;2287010.68
222736.49;100157.06;251906.04;494327.56;97169.44;3111090;T2_0106;74264.57;T2;0106;CASTELO DE PAIVA;511345.82;0;4920157.84;551488.42
143766.95;45164.16;0;228781.08;21406.37;2138566;T2_1205;18443.6;T2;1205;CASTELO DE VIDE;266158.36;0;2796204.48;162699.04
414200.15;138999.52;203670.89;737796.28;96696.19;4374126;T2_1803;87900.42;T2;1803;CASTRO DAIRE;948093.6;0;7240907.36;977220.59
1187946.04;2057511.5;9624.74;3766145.8;62313.33;1882650;T2_0804;458374.93;T2;0804;CASTRO MARIM;733027.24;0;6553626.85;162179.07
185223.87;46124.48;387577.73;413624.99;50646.17;3129564;T2_0206;124882.46;T2;0206;CASTRO VERDE;471609.06;6748.01;4795421.84;393046.06
357104.89;103247.23;295889.2;585159.45;63152.83;3000664.79;T2_0903;61654.5;T2;0903;CELORICO DA BEIRA;351659.57;0;9618588.03;5385215.02
468745.59;142885.03;0;783499.1;90731.66;4163899;T2_0305;81136.82;T2;0305;CELORICO DE BASTO;1110767.47;0;7675688.36;1617522.79
306826.82;24890.58;0;818921.87;56279.17;3879870;T2_1407;423950.3;T2;1407;CHAMUSCA;374426.63;6975;6213512.98;1140294.48
1599786.08;178500.75;1799804.24;2702441.41;305035.39;7439832;T2_1703;618644.6;T2;1703;CHAVES;2550849.99;474.59;15782884.11;1289956.47
304448.38;108840.02;954033.71;593570.02;107509.82;4321911;T2_1804;72771.8;T2;1804;CINFÃES;191336.25;0;8009282.47;1948431.49
11835669.31;3033123.55;364469.58;20661681.71;1225015.05;9775578;T2_0603;4491760.25;T2;0603;COIMBRA;3505795.33;76113.55;46102218.11;11794693.49
763683.66;177054.88;405777.21;1324461.55;122940.53;2349181;T2_0604;260782.48;T2;0604;CONDEIXA-A-NOVA;1568649.83;0;6288036.92;639967.33
175764.1;21812.67;263283.32;366197.54;29270.8;1776875;T2_1408;30237.79;T2;1408;CONSTÂNCIA;434756.58;109112.18;3801911.38;960798.94
850999.12;104218.08;33032.35;1251267.84;131084.78;5737668;T2_1409;138126.61;T2;1409;CORUCHE;914478.12;26839.25;8726758.98;790312.67
5487.33;690.51;66585.8;9881.48;1596.84;834288;T2_4901;2106.8;T2;4901;CORVO;5946.19;0;925842.21;9140.74
2603042.58;660260.35;131021.99;4312774.55;355565.1;6935896;T2_0503;621117.98;T2;0503;COVILHÃ;1245184.28;72788.54;13747745.8;1122868.98
119780.59;13678.74;0;168391.12;17446.98;2680526;T2_1206;15817.33;T2;1206;CRATO;150852.47;1667.48;3267159.55;267389.96
138863.55;51128.18;81542.43;312085.02;25690.37;1756512;T2_0207;96374.03;T2;0207;CUBA;265816.97;28.89;2826214.99;410258.57
1022719.16;143948.99;1366690.47;1769160.73;130032.3;4454704;T2_1207;441637.94;T2;1207;ELVAS;1097266.38;30822.34;9851840.75;1164019.17
1273029.91;332094.42;137751.2;2234562.13;167644.73;1832982;T2_1410;430427.51;T2;1410;ENTRONCAMENTO;1842694.9;31365.56;7307088.42;1259098.19
1909692.37;1368593.8;275257.13;4103643.37;232819.52;3125917;T2_0107;531309.21;T2;0107;ESPINHO;2231261.56;61228.47;12758880.82;3022801.76
1778568.72;626433.54;163627.85;3534403.64;288451.23;3572988;T2_0306;840950.15;T2;0306;ESPOSENDE;990163.46;0;11674074.28;3412891.33
1209182.93;399517.36;1447436.07;2032659.44;212699.17;3865236;T2_0108;211223.31;T2;0108;ESTARREJA;2470317.83;36.67;11930001.79;2114352.45
470343.13;148883.62;363901.96;1009402.6;98565.22;3898116;T2_0704;291610.63;T2;0704;ESTREMOZ;962914.48;0;7184743.74;950408.7
2273418.19;1204845.44;700546.82;5390495.15;473810.68;7606692;T2_0705;1367415.76;T2;0705;ÉVORA;2611744.24;71005.08;20721887.16;4412408.95
2004139.24;480398.33;607.05;3495190.19;344254.54;6916872;T2_0307;633903.83;T2;0307;FAFE;2202995.11;32494.25;14895204.35;2279540
4715624.43;553074.96;261987.8;7796742.78;764601.05;3851256.33;T2_0805;1763442.34;T2;0805;FARO;1240608.77;0;15619742.82;2469147.14
2161582.06;526107.82;1891948.98;3918828.24;383778.62;6061668;T2_1303;847359.74;T2;1303;FELGUEIRAS;2539458.99;0;18803503.96;4391599.75
223739.56;113645.08;0;919451.36;48444.51;3556518;T2_0208;482104.86;T2;0208;FERREIRA DO ALENTEJO;564035.12;51517.35;5679012.09;639007.61
380828.39;70733.69;428120.69;855702.32;57811.3;2651494;T2_1411;346328.94;T2;1411;FERREIRA DO ZÊZERE;649207.87;0;4794838.45;210313.57
4358253.74;715310.66;292697.56;6844829.44;522176.65;5368848;T2_0605;1203788.94;T2;0605;FIGUEIRA DA FOZ;760284.61;45299.45;15574455.8;2307796.19
125373.5;15418.2;33046.94;200795.09;27928.61;3586534;T2_0904;32074.78;T2;0904;FIGUEIRA DE CASTELO RODRIGO;356854.67;0;4272122.91;94892.21
258778.33;27818.05;38813.23;382951.97;41017.96;2469092;T2_1008;55337.63;T2;1008;FIGUEIRÓ DOS VINHOS;146328.7;0;3647167.61;609981.71
180881.87;89392.91;47901.43;320289.73;25619.56;2202759;T2_0905;18076.31;T2;0905;FORNOS DE ALGODRES;320634.2;6319.08;36089933.98;33198349.62
86003.71;18590.67;941643.45;146535.66;13651.65;2621971;T2_0404;28289.63;T2;0404;FREIXO DE ESPADA À CINTA;234444.1;0;4770601.42;826007.21
121327.41;34727.85;199342.12;223197.85;21721.9;1702404;T2_1208;43165.46;T2;1208;FRONTEIRA;275809.59;2255.23;2680632.23;279878.67
6912982.17;2528524.15;68439.57;13137560.32;948699.95;8491978;T2_3103;2747354.05;T2;3103;FUNCHAL;10352626.32;0;37890518.32;5839914.11
1657687.53;302681.06;795893.72;2673249.95;194834.63;5833338;T2_0504;501680.17;T2;0504;FUNDÃO;2732154.23;16366.56;14458461.46;2423825.56
154616.81;53691.74;284174.4;404756.85;19009.44;2205198;T2_1209;177438.86;T2;1209;GAVIÃO;326180.8;0;3492211.14;271901.09
243720.79;133200.95;103808.12;434362.8;25055.96;2489770;T2_0606;32385.1;T2;0606;GÓIS;454800.08;0;4291336.01;808595.01
230690.06;175135.75;255206.79;485030.19;32629.67;1584965;T2_1412;40468.69;T2;1412;GOLEGÃ;263091.25;6106.02;3402877.3;814584.07
8160605.95;1977969.37;11129.23;13582442.88;1153041.45;10040634;T2_1304;2184447.16;T2;1304;GONDOMAR;4808595.94;106378.95;36857149.64;8414347.59
653009.34;57929.49;241836.64;918488.21;95523.34;3769704;T2_0906;97708.95;T2;0906;GOUVEIA;359543.05;14317.09;5783417.47;493845.57
1313775.16;480810.86;275767.78;3119620.2;87703.41;3533622;T2_1505;1225351.25;T2;1505;GRÂNDOLA;912689.94;11979.52;8388124.18;546424.26
1475841.57;229437.81;1716012.26;2553595.26;347597.87;7449702;T2_0907;434884.08;T2;0907;GUARDA;1699797.03;65833.93;14658186.05;1239079.5
7838912.78;1680834.68;1360788.14;13982894.72;1166228.48;13467012;T2_0308;2967800.41;T2;0308;GUIMARÃES;3572588.84;329118.37;38800853.2;6417569.5
445593.33;147993;326430.52;826084.65;95736.19;3021148;T2_4701;136762.13;T2;4701;HORTA;609215.95;0;4874252.47;91373.35
299221.03;39644.74;35347.7;485856.82;39096.06;6461814;T2_0505;107894.99;T2;0505;IDANHA-A-NOVA;867550.54;0;8038429.59;187860.53
2505374.24;585610.78;1869823.31;4221455.62;357949.62;3090248;T2_0110;703636.68;T2;0110;ÍLHAVO;5708260.12;68884.3;16385084.23;1495297.18
4001301.21;514331.92;5673.2;6532675.68;276247.51;2138464;T2_0806;1740795.04;T2;0806;LAGOA (ALGARVE);2567035.03;0;11918145.45;674297.54
419251.93;115594.83;1132514.79;856169.74;71268.03;2570203;T2_4201;245361.93;T2;4201;LAGOA (SÃO MIGUEL);820324.57;4693.02;6110811.07;731598.97
4856657.31;471882.26;221331.33;8913799.37;322435.65;1871701;T2_0807;3262824.15;T2;0807;LAGOS;5017538.33;0;19182358.58;3157988.55
0;2125.12;1031957.71;2125.12;0;1537785;T2_4801;0;T2;4801;LAJES DAS FLORES;184123.46;0;3291531.88;535540.59
60793.66;5121.76;263511.7;111508.5;24265.98;2168340;T2_4601;21327.1;T2;4601;LAJES DO PICO;182779.09;0;2728324.68;2185.39
1182671.89;265598.39;0;1964564.5;189011.72;4481332;T2_1805;282630.47;T2;1805;LAMEGO;2078549.06;44652.03;10111729.92;1587284.36
7024321.31;1744092.82;934466.08;12888525.83;1142642.36;9595666;T2_1009;2783007.93;T2;1009;LEIRIA;2205237.51;194461.41;28007897.01;2384001.59
53261711.38;31940547.23;106140.44;154972162.87;6924116.97;33178363;T2_1106;56858312.94;T2;1106;LISBOA;39803413.76;5987474.35;237772428.85;9712348.78
14091472.45;2198871.06;290075.12;28422955.14;853130.93;4759808;T2_0808;11279480.7;T2;0808;LOULÉ;4914678.7;0;49859150.69;11471633.73
14050871.74;3805632.91;0;29709888.64;1666628.7;11363834;T2_1107;7598855.1;T2;1107;LOURES;2600956.01;2587900.19;52804511.27;9129832.62
1669532.26;303313.35;0;2908619.95;210204.74;2531260;T2_1108;725569.6;T2;1108;LOURINHÃ;2787400.19;0;10686281.69;2459001.55
851819.33;244403;124153.33;1413006.89;126926.7;2501244;T2_0607;179927.18;T2;0607;LOUSÃ;964218.94;9930.68;6219508.32;1216885.16
1405481.31;501767.53;1041417.09;2563006.03;305732.09;5227302;T2_1305;350025.1;T2;1305;LOUSADA;2143196.51;0;14801363.48;3826441.85
269260.25;18630.5;107706.51;346789.39;30715.4;3493578;T2_1413;28183.24;T2;1413;MAÇÃO;711109.85;0;4802927.65;143743.9
593358.85;407689.12;547340.04;1269265.55;89188.7;5447721;T2_0405;179028.88;T2;0405;MACEDO DE CAVALEIROS;1134383;0;10158691.02;1759981.43
652961.3;333263.88;102049.35;1262022.32;138367.11;3349278;T2_3104;137430.03;T2;3104;MACHICO;1038918.25;0;5890071.86;137803.94
140471.93;23311.74;446463.92;281320.07;38557.91;2310108;T2_4602;78978.49;T2;4602;MADALENA;295497.82;0;3333421.57;31.76
5264204.09;2375650.6;62562.42;11582543.57;671942.58;3967140;T2_1109;3196632.02;T2;1109;MAFRA;3363343.7;74114.28;26586483.67;7610893.98
9451531.12;2622803.05;825018.57;16428906.72;1149204.95;6742199;T2_1306;2696161.3;T2;1306;MAIA;4525010.74;509206.3;30467642.76;1946507.73
684845.57;391293.46;25675.41;1404648.18;155413.76;3867786;T2_1806;160206.8;T2;1806;MANGUALDE;1238262.98;12888.59;7089425.94;553053.37
103993.4;16460.3;470904.55;152444.01;17942.42;2017459;T2_0908;14047.89;T2;0908;MANTEIGAS;375379.3;0;3552043.45;535856.59
317837.6;379611.72;12330.2;1511551.69;384183.82;6947175;T2_1307;392644.1;T2;1307;MARCO DE CANAVESES;941928.69;37274.45;10683680.76;1270695.18
2072230.5;184468.51;13505.62;3538756.71;348379.89;3313032;T2_1010;933677.81;T2;1010;MARINHA GRANDE;2381102.12;0;9692114.59;445718.14
13068.1;7971.91;5661.23;73326.73;23090.85;1900292;T2_1210;28533.73;T2;1210;MARVÃO;242865.17;662.14;2375465.54;153320.41
11943050.29;3640178.87;3155323.89;22581964.8;1532014.31;8874439;T2_1308;5195979.03;T2;1308;MATOSINHOS;3486076.85;270742.3;48201994.33;10104189.79
557488.27;250456.44;203062.05;1202449.83;162490.56;3017353;T2_0111;232014.56;T2;0111;MEALHADA;1517949.76;0;7218424.76;1277610.12
197757.88;62426.64;0;330476.06;29352.79;2853042;T2_0909;40938.75;T2;0909;MEDA;194087.02;0;4118822.33;741217.25
295947.1;70153.84;211801.86;486721;57910.09;3248703;T2_1603;62709.97;T2;1603;MELGAÇO;905207.46;0;5973543.71;1121110.39
220728.94;27563.44;964966.22;369144.89;48410.44;5797756;T2_0209;72442.07;T2;0209;MÉRTOLA;449085.52;0;7984480.77;403528.14
114039.21;32339.01;768964.31;344065.42;23856.69;1727154.8;T2_1704;173830.51;T2;1704;MESÃO FRIO;282179.22;0;3522638.14;400274.39
701141.26;359512.65;21284.22;1340881.47;98057.69;2387676;T2_0608;182169.87;T2;0608;MIRA;978137.63;0;5184104.88;456125.56
425828.53;104181.66;613648.74;746517.82;107338.64;2337707.25;T2_0609;77911.18;T2;0609;MIRANDA DO CORVO;906267.27;31257.81;5094166.99;490025.91
183993.58;56559.48;172916.7;347343.43;46011.01;3725166;T2_0406;60779.36;T2;0406;MIRANDA DO DOURO;489096.41;0;4870808.9;136286.36
680727.52;245472.52;3920.09;1377989.91;147637.36;5800534;T2_0407;304152.51;T2;0407;MIRANDELA;1338760.3;0;9679538.37;1158334.07
197418.99;85272.31;139657.06;407291.51;47422.41;4941614;T2_0408;77177.8;T2;0408;MOGADOURO;326308.39;0;6198334.77;383463.81
441413.8;65764.58;13904.06;728310.59;63301.13;3146947;T2_1807;157831.08;T2;1807;MOIMENTA DA BEIRA;501553.5;0;5117076.6;726361.45
3317390.79;982618.83;754.85;6291604.31;446229.58;5829729;T2_1506;1494234.69;T2;1506;MOITA;3221871.11;51130.42;16378799.3;1034840.03
598526.1;86541.01;554520.69;1154891.86;150449.3;4347072;T2_1604;319375.45;T2;1604;MONÇÃO;1236647.64;0;9247152.07;1954019.88
316550.29;11884.14;10747.48;593024.74;35949.34;3519882;T2_0809;228640.97;T2;0809;MONCHIQUE;412733.49;0;4861793.97;325406.26
172972.64;108483.97;339697;354052;42299.61;3083033;T2_1705;30295.78;T2;1705;MONDIM DE BASTO;128886.38;0;4298568.46;392900.08
67736.49;15515.78;8118.9;122740.58;17075.34;2280816;T2_1211;22412.97;T2;1211;MONFORTE;190136.23;0;2695689.47;93877.76
547010.55;75731.12;3307.87;746557.99;64043.96;5539590;T2_1706;59772.36;T2;1706;MONTALEGRE;1000181.77;0;8238336.78;948699.15
651871.81;90930.48;617731.2;1176765.08;120172.08;5792112;T2_0706;291460.71;T2;0706;MONTEMOR-O-NOVO;1177087.47;22330;9157199.81;393504.06
912902.39;351402.93;2116949.58;1662462.3;175570.59;4201710;T2_0610;222586.39;T2;0610;MONTEMOR-O-VELHO;953479.26;0;11862055.8;2927454.66
3032298.81;2843280.17;100293.8;9059736.22;396478.48;3313877.79;T2_1507;2722775.84;T2;1507;MONTIJO;1383773;64902.92;16907835.05;3050154.24
156323.12;20585.55;200813.32;281253.17;31256.08;2521632;T2_0707;65727.07;T2;0707;MORA;540732.28;7361.35;3641513.97;97083.2
315433.72;77552.72;938226.11;629065.47;65889.87;2938002;T2_1808;170189.16;T2;1808;MORTÁGUA;490280.26;0;6062604.76;1067030.92
493380.41;55247.59;51223.28;801964.59;91433.18;5073998;T2_0210;138312.09;T2;0210;MOURA;616325.09;23591.32;6714364.28;170853.32
100442.2;11356.98;0;147342.94;10564.85;1931650.5;T2_0708;20995.12;T2;0708;MOURÃO;149850.53;3983.79;2936221.86;707377.89
169958.63;56121.76;507644.66;306928.11;26469.89;2513704;T2_1707;54377.83;T2;1707;MURÇA;225041.97;0;4115648.44;562329.7
612149.34;180946.79;112224.48;1053153.66;84586.62;2036100;T2_0112;175470.91;T2;0112;MURTOSA;733764.2;0;4801578.21;866335.87
1434807.15;255347.11;674292.08;2359349.07;126621.8;1573433.9;T2_1011;542573.01;T2;1011;NAZARÉ;639352.19;0;7755324.36;2508897.12
556190.33;355376.2;14602.85;1177106.25;103297.24;2640954;T2_1809;148310.22;T2;1809;NELAS;556304.91;13932.26;4759215.35;370247.34
257851.02;41997.26;182660.59;419010.59;39629.22;3731244;T2_1212;79533.09;T2;1212;NISA;770474.98;0;6348158.95;1244768.79
74283.47;12737.22;861316.98;137353.67;19347.32;2431528;T2_4202;30985.66;T2;4202;NORDESTE;16950.7;0;3654082.37;206933.02
1181440.08;1219792.73;1086072.91;3879834.45;84095.79;1126663;T2_1012;1394505.85;T2;1012;ÓBIDOS;899324.01;0;9866480.78;2874586.41
1427390.54;363976.24;101606.81;2431303.79;174661.67;7765836;T2_0211;448235.23;T2;0211;ODEMIRA;1729295.95;17040.11;15126072.39;3098029.84
9381149.73;2208244.72;689798.1;18553207.64;1055261.78;8485429;T2_1116;5730686.43;T2;1116;ODIVELAS;1673983.89;177864.98;34153988.31;4751569.68
14920797.47;4493657.22;29986.51;33253866.87;3778335.65;9274617;T2_1110;9367193.74;T2;1110;OEIRAS;9422119.03;693882.79;53214848.36;1234258.95
142805.04;11185.04;330326.59;189864.93;18945.3;3307352;T2_0506;16929.55;T2;0506;OLEIROS;633520.91;0;4579781.77;118717.34
2433363.25;274345.79;249978.99;4967191.67;419354.91;3554316;T2_0810;1840127.72;T2;0810;OLHÃO;2579086.32;0;14165935.41;2815362.43
2917792.54;505198.11;359418.56;5147121.43;541221.65;6986777;T2_0113;1135681.24;T2;0113;OLIVEIRA DE AZEMÉIS;3049902.72;47227.89;17208006.73;1664787.02
349511.11;111443.48;19184.39;706318.12;71496.5;2496611;T2_1810;162980.75;T2;1810;OLIVEIRA DE FRADES;402506.16;10886.28;4421857.18;797237.51
1204382.95;317305.93;410597.55;2338386.81;188539.35;3664787;T2_0114;597060.64;T2;0114;OLIVEIRA DO BAIRRO;2581774.42;31097.94;11473623.01;2478077.23
947452.16;800555.68;710777.28;2002495.4;113501.28;3594720;T2_0611;140986.28;T2;0611;OLIVEIRA DO HOSPITAL;669403.39;0;7393581.03;416184.96
2253602.26;754641.86;1235976.76;4539275.16;348364.61;6263074;T2_1421;1139152.73;T2;1421;OURÉM;1677640.62;43513.7;17805333.93;4089367.39
198442.98;10377.34;57979.94;319988.93;36671.65;3443888;T2_0212;74496.96;T2;0212;OURIQUE;146732.88;0;5112932.1;1144342.35
3235609.92;473908.66;1489515.47;5152547.25;411569.89;4585797;T2_0115;981888.8;T2;0115;OVAR;3006072.19;49569.98;15891816.33;1657884.42
1904013.14;488231.1;3935331.86;3596711.6;366503.87;4667821;T2_1309;798646.02;T2;1309;PAÇOS DE FERREIRA;1231406.15;39317.47;15986816.39;2555545.78
4059375.03;1828442.13;431170.01;10342692.33;564995.89;4298634;T2_1508;3648404.87;T2;1508;PALMELA;3149096.06;241474.41;21927936.8;3706344.4
160915.59;17926.01;0;216106.8;16876.44;3199775;T2_0612;20388.76;T2;0612;PAMPILHOSA DA SERRA;203571.35;0;5366741.25;1747288.1
3249445.32;591369.06;1486951.58;5060405.93;477305.2;8106672;T2_1310;742286.35;T2;1310;PAREDES;1532099.11;0;22243446.66;6057318.04
33900.32;71726.21;120829.69;204336.83;49704.53;3511883;T2_1605;39608.13;T2;1605;PAREDES DE COURA;394493.62;9397.64;4659629.77;428086.63
196007.95;20436.88;57912.1;279908.07;18509.45;2042879;T2_1013;44953.79;T2;1013;PEDRÓGÃO GRANDE;317661.78;0;2943065.57;244704.62
429173.25;112332.28;109854.75;686569.63;96698.33;3355244;T2_0613;48365.77;T2;0613;PENACOVA;898642.32;0;5314654.85;264344.15
2219082.96;744977.44;1703439.94;4388239.21;459536.87;8080976;T2_1311;927604.24;T2;1311;PENAFIEL;1342957.72;37037.7;18052879.76;2537266.89
130760.15;42995.62;350910.57;312316.88;41192.85;2837112;T2_1811;97368.26;T2;1811;PENALVA DO CASTELO;367615.05;0;4039244.66;171290.16
175407.31;133227.09;290679.13;408901.8;25954.95;3570960;T2_0507;74312.45;T2;0507;PENAMACOR;174200.24;0;4950064.85;505323.68
65818.08;6155.06;0;103934.22;17516.59;2205833;T2_1812;14444.49;T2;1812;PENEDONO;221497.04;0;2630284.9;99020.64
222661.8;9287.38;241500.17;261787.86;29874.32;2160750;T2_0614;-35.64;T2;0614;PENELA;347488.68;0;3627086.49;615559.78
2015664.89;826368.47;15080.14;3695434.47;221657.73;2602818;T2_1014;631743.38;T2;1014;PENICHE;1816403.23;0;8780191.36;650455.52
551060.1;319127.87;1659037.04;1163179.11;105286.95;3406094;T2_1708;167035.83;T2;1708;PESO DA RÉGUA;643150.77;20668.36;8111722.01;1240261.09
323956.62;160052.41;912080.94;632264.3;59104.13;4118550;T2_0910;89151.14;T2;0910;PINHEL;318971.81;0;6800745.83;818878.78
2538452.42;644556.04;1105343.83;4698371.69;435499.98;7102561;T2_1015;942593.31;T2;1015;POMBAL;3544612.71;137269.94;18010243.75;1559354.52
2775374.7;904873.48;590210.78;6718827.51;487905.49;8054358;T2_4203;2488761.34;T2;4203;PONTA DELGADA;1317986;61912.5;18063491.72;1382109.43
371645.65;117208.22;16447.03;707691.16;53260.51;2029569;T2_3105;165576.78;T2;3105;PONTA DO SOL;257469.99;0;3027646.39;16469.21
446559.79;149353.05;755697.39;832460.45;75663.3;3181042;T2_1606;149368.65;T2;1606;PONTE DA BARCA;605036.56;11515.66;7212669.07;1838432.67
1399410.25;428985.34;142268.97;2708185.16;301667.44;6619884;T2_1607;578122.13;T2;1607;PONTE DE LIMA;2204351.45;0;13976275.57;2301585.99
743908.08;66385.15;779374.13;1126197.14;108802.25;4540685;T2_1213;207101.66;T2;1213;PONTE DE SOR;695655.17;0;7851937.47;710026.03
1240589.78;277191.87;918947.02;2310197.6;194025.06;4233765;T2_1214;560934.93;T2;1214;PORTALEGRE;1099717.61;37455.96;9590799.33;1028172.1
173109.19;12906.82;555531.75;257838.51;34187.3;3407328;T2_0709;37635.2;T2;0709;PORTEL;287521.71;0;4950805.76;442585.79
7549813.7;1225918.12;138668.19;12744640.97;545393.83;1817688;T2_0811;3423515.32;T2;0811;PORTIMÃO;5609567.86;0;27364759.74;7054194.72
21545949.59;9941802.44;167724.03;47743916.38;2224277.29;14513226;T2_1312;14031887.06;T2;1312;PORTO;14717896.35;0;83078094.01;5935331.25
926213.26;201674.55;351459.82;1635664.36;186108.17;3774468;T2_1016;298986.56;T2;1016;PORTO DE MÓS;1609302.38;22681.82;8666011.98;1295117.42
51973.51;26250.53;0;102222.71;11127;2025682;T2_3106;12871.67;T2;3106;PORTO MONIZ;92795.9;0;2946717.36;726016.75
761193.51;145237.09;0;1151981.99;65343.17;1139160;T2_3201;180208.22;T2;3201;PORTO SANTO;105982.88;0;2425811.4;28686.53
717980.26;222922.33;381100.05;1423289.73;161685.47;3963564;T2_0309;320701.67;T2;0309;PÓVOA DE LANHOSO;687284.78;0;7412777.89;957539.33
4298225.98;2166224.19;24908.84;8955040.76;462756.72;4783392;T2_1313;2027833.87;T2;1313;PÓVOA DE VARZIM;6738765.26;0;22351349.48;1849242.62
113392.71;24781.23;0;238921.53;26111.79;2280072;T2_4204;72298.81;T2;4204;POVOAÇÃO;257062.81;2336.99;3478366.82;702310.48
368681.38;109787.3;3661141.15;941853.39;135267.74;3741162;T2_4302;328116.97;T2;4302;PRAIA DA VITÓRIA;143105.88;0;11953240.37;3465977.95
246451.92;34568.27;851568.93;372808.07;41358.71;3451218;T2_0508;50429.17;T2;0508;PROENÇA-A-NOVA;806950.09;0;6583314.66;1100769.57
223184.27;72351.18;826650.36;426507;35358.77;2554532;T2_0710;95612.78;T2;0710;REDONDO;695900.31;0;5680818.14;1177228.47
501840.78;346654.56;229200.89;1289032.84;71788.28;2955414;T2_0711;358141.24;T2;0711;REGUENGOS DE MONSARAZ;920172.98;10607.98;6557523.25;1163702.54
376665.08;68107.7;1344448.38;696145.49;58673.93;3263250;T2_1813;185445.67;T2;1813;RESENDE;470080.54;7253.11;6612563.28;838638.87
298849.95;89429.83;0;595681.72;75869.57;2579056;T2_3107;131532.37;T2;3107;RIBEIRA BRAVA;434846.97;0;3615755.88;6171.19
159097.87;249192.91;287835.5;474158.19;35013.74;2788506;T2_1709;30853.67;T2;1709;RIBEIRA DE PENA;2198805.41;0;6777720.52;1028415.42
456851.4;134611.08;333695.42;1340280.52;126356.97;5156388;T2_4205;597463.82;T2;4205;RIBEIRA GRANDE;1341475.89;24997.25;14245337.28;6073497.45
1085783.89;389836.48;885437.86;2015065.1;160697;3391626;T2_1414;352195.72;T2;1414;RIO MAIOR;2072688.61;26552.01;11164876.63;2800059.06
212554.42;64247.26;569935.88;347591.01;31825.44;2680868;T2_1710;38963.89;T2;1710;SABROSA;190717.21;0;4536477.95;747365.85
357927.82;197391.75;796301.74;662495.05;58633.99;5671765;T2_0911;48541.49;T2;0911;SABUGAL;785791.64;0;9600441.78;1684088.35
609848.16;252055.35;62281.44;1387362;159267.32;3048084;T2_1415;332497.27;T2;1415;SALVATERRA DE MAGOS;558340.59;33693.9;5288048.28;231980.25
560527.76;118524.22;447095.55;887593.17;81652.19;2135089;T2_1814;116299.12;T2;1814;SANTA COMBA DÃO;579068.07;10589.88;4775053.97;726208.18
1551663.47;355032.37;3037.87;2936367.07;340240.86;3480966;T2_3108;689430.37;T2;3108;SANTA CRUZ;1521227.59;0;8111840.78;170242.25
86433.51;31272.25;0;185592.49;26598.94;1533514;T2_4401;41287.79;T2;4401;SANTA CRUZ DA GRACIOSA;122300.56;0;1841928.01;520.96
38047.65;2949.76;0;116504.82;16487.9;1164836;T2_4802;59019.51;T2;4802;SANTA CRUZ DAS FLORES;49639.35;0;1330980.17;0
6873059.88;895137.46;1318110.05;11078627.26;1080669.89;9852554;T2_0109;2107376.8;T2;0109;SANTA MARIA DA FEIRA;2954158.21;122383.23;33812608.75;8609159.23
160743.71;34712.41;235628.46;291092.49;42180.39;2332002;T2_1711;53455.98;T2;1711;SANTA MARTA DE PENAGUIÃO;482097.1;0;3760400.22;419580.17
237696.09;42238.38;0;394389.64;43523.34;3029376;T2_3109;70931.83;T2;3109;SANTANA;142077.83;0;3569029.83;3186.36
3143267.39;900481.06;834548.32;5775348.01;484679.83;7174301;T2_1416;1045532.12;T2;1416;SANTARÉM;1146861.48;201387.61;19738674.92;4807616.11
1480414.88;253389.51;349518.63;2750116.98;239007.86;6419503;T2_1509;639525.17;T2;1509;SANTIAGO DO CACÉM;1928342.07;137779.56;11853787.94;406307.26
2615422.61;637430.65;1192478.15;5158812.34;513295.77;7435939;T2_1314;1350361.42;T2;1314;SANTO TIRSO;1436589.02;42301.89;17645867.14;2422048.63
674006.67;235015.04;5052.47;1335032.88;108403.49;2058702;T2_0812;317607.68;T2;0812;SÃO BRÁS DE ALPORTEL;999349.66;0;5212921.61;814784.6
1529136.6;144741.43;1907206.31;2306539.59;172447.38;2355810;T2_0116;415698.13;T2;0116;SÃO JOÃO DA MADEIRA;1468822.13;44516.05;9159798.81;1121420.78
285118.67;27375.27;1263.43;480166.97;39206.77;3345588;T2_1815;128466.26;T2;1815;SÃO JOÃO DA PESQUEIRA;275834.46;0;4378768.53;275915.67
490870.97;70091.48;1679838.64;771789.51;117302.51;5070216;T2_1816;81526.35;T2;1816;SÃO PEDRO DO SUL;1007589.31;11998.2;9767381.58;1237948.12
80683.13;7282.37;738095.39;145009.93;22938.2;1730904;T2_4603;34106.23;T2;4603;SÃO ROQUE DO PICO;219220.57;0;4265147.84;1431917.95
